,client_id,gender,age,age_group,lor,frequency_eng,num_orders_1996,total_order_amount_1996,has_insurance_order_1996,has_household_order_1996,has_leasing_order_1996,has_loan_repayment_order_1996,total_credit,total_withdrawal,total_transactions,balance_mean,balance_std,credit_card_withdraw_count,cash_deposit_count,interbank_in_count,interbank_out_count,cash_withdrawal_count,insurance_payment_count,services_payment_count,interest_credit_count,sanction_interest_count,household_payment_count,pension_credit_count,loan_payment_count,frequency,monetary,recency,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,loan_1997,card_1997,credit_to_withdrawal_ratio,net_cash_flow,net_cash_flow_ratio,credit_to_balance_ratio,withdrawal_to_balance_ratio,loan_to_credit_ratio,interbank_ratio,withdrawal_std_ratio,credit_std_ratio,insurance_ratio,loan_ratio,household_ratio,is_active_customer,relies_on_credit,sanction_interest_ratio,volatility_index
1024,2607,M,56,50,2,MONTHLY,1,2126.0,0,1,0,0,39176.9,43337.2,64,17753.5203125,2111.075085111297,0,0,12,28,12,0,12,12,0,0,0,0,64,82514.1,0,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562.0,1460,0,0,0.9040016429303233,-4160.299999999996,-65.00468749999993,2.2067116442487245,2.4410482674518863,0.0,0.625,0.04871277067072393,0.05388571033214208,0.0,0.0,0.0,0,0,0.0,0.11891022444855172
1025,2608,F,56,50,2,MONTHLY,2,2269.0,0,1,0,0,48305.5,51313.2,86,19269.173255813956,2430.8196183676496,0,4,12,34,24,0,12,12,0,12,0,0,86,99618.7,0,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212.0,2471,0,0,0.941385452476166,-3007.699999999997,-34.97325581395346,2.506879737843714,2.662968427278924,0.0,0.5348837209302325,0.04737220867861778,0.050321798105136054,0.0,0.0,0.13953488372093023,0,0,0.0,0.1261506960416278
1026,2611,M,61,60,1,MONTHLY,1,9094.0,0,1,0,0,179127.7,188152.0,58,31867.50344827586,9910.016637052358,0,12,0,25,9,0,10,12,0,9,0,0,58,367279.7,0,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460.0,3590,0,0,0.9520371827033463,-9024.299999999988,-155.59137931034462,5.6210145325862175,5.90419642710291,0.0,0.43103448275862066,0.05267026997880628,0.05532375303792969,0.0,0.0,0.15517241379310345,0,0,0.0,0.3109756198234137
1027,2615,F,54,50,3,WEEKLY,2,3838.0,0,1,0,0,174637.9,213218.0,69,30212.076811594205,20717.472256585635,0,8,0,25,24,0,12,12,0,12,0,0,69,387855.89999999997,0,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845.0,1879,0,0,0.8190579594593327,-38580.100000000006,-559.1318840579711,5.780400370655117,7.057376470000743,0.0,0.36231884057971014,0.09716568139925164,0.1186310202801662,0.0,0.0,0.17391304347826086,0,0,0.0,0.6857347935986673
1028,2618,M,57,50,1,MONTHLY,2,5194.0,0,1,0,0,248534.30000000002,238763.2,83,42145.799999999996,8998.230757399733,0,12,0,35,24,0,12,12,0,12,0,0,83,487297.5,0,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003.0,1181,0,0,1.0409238107044971,9771.100000000006,117.72409638554224,5.897012276430867,5.665171855795833,0.0,0.42168674698795183,0.03768684100983624,0.036205186798762716,0.0,0.0,0.14457831325301204,0,1,0.0,0.2135024310227765
1029,2623,F,34,30,3,MONTHLY,2,13016.0,0,1,0,1,318857.8,308439.2,78,46609.597435897434,12153.934319003156,4,12,0,28,22,0,12,12,0,12,0,10,78,627297.0,0,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,0,0,1.0337784561754795,10418.599999999977,133.57179487179457,6.841033124959463,6.617504054271205,3.136194253363098e-05,0.358974358974359,0.03940463572400381,0.03811709896701024,0.0,0.1282051282051282,0.15384615384615385,0,1,0.0,0.26076033666067516
1030,2626,M,59,50,2,TRANSACTION,3,12317.0,1,1,0,0,650849.8,618456.0,97,65747.95154639175,25912.05651964976,0,0,12,37,36,12,12,12,0,12,0,0,97,1269305.8,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0,0,1.0523785038870996,32393.800000000047,333.95670103092834,9.899164684100622,9.406467965220445,0.0,0.5051546391752577,0.041897979031086705,0.03981265188934491,0.12371134020618557,0.0,0.12371134020618557,0,1,0.0,0.39411199756339504
1031,2633,F,32,30,3,MONTHLY,0,0.0,0,0,0,0,425383.5,412519.2,73,41228.09315068493,22284.84541317839,0,17,0,44,0,0,12,12,0,0,0,0,73,837902.7,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0,0,1.0311847303107347,12864.299999999988,176.22328767123273,10.317806803367354,10.00577927512388,0.0,0.6027397260273972,0.05402135321987047,0.052387658226467154,0.0,0.0,0.0,0,1,0.0,0.5405257364615266
1032,2635,F,33,30,3,MONTHLY,3,14527.8,0,1,0,1,424248.4,407407.5,91,37126.84065934066,23065.340365419746,0,16,0,29,34,0,12,12,2,12,0,10,91,831655.9,0,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244.0,3079,0,0,1.0413367451507398,16840.900000000023,185.06483516483542,11.426999778750748,10.973395332454748,2.3571096555697084e-05,0.31868131868131866,0.05661491348445904,0.05436753648433264,0.0,0.10989010989010989,0.13186813186813187,0,1,0.02197802197802198,0.6212578273776922
1033,2636,M,81,80,3,MONTHLY,1,3168.0,0,1,0,0,62537.9,71721.2,66,21921.14696969697,3770.9456763000544,0,0,12,30,12,0,12,12,0,12,12,0,66,134259.1,0,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,0,0,0.8719583609867098,-9183.299999999996,-139.14090909090902,2.8528571103715614,3.2717813579346413,0.0,0.6363636363636364,0.052577838579109866,0.06029856577051763,0.0,0.0,0.18181818181818182,0,0,0.0,0.17202319210362846
1034,2637,M,64,60,1,MONTHLY,1,7959.0,0,1,0,0,297645.39999999997,275863.2,76,39323.09473684211,12620.371509723418,0,12,0,40,12,0,12,12,0,12,0,0,76,573508.6,0,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,0,0,1.0789601512633797,21782.199999999953,286.6078947368415,7.56922622677339,7.015297291480511,0.0,0.5263157894736842,0.04574865915324486,0.04240069394562597,0.0,0.0,0.15789473684210525,0,1,0.0,0.32094044464662375
1035,2638,M,57,50,2,WEEKLY,4,6354.0,1,1,0,0,410489.8,424757.0,114,53758.66052631579,15988.498820923061,0,14,0,40,48,12,12,12,0,12,0,0,114,835246.8,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0,0,0.9664109125923763,-14267.200000000012,-125.15087719298256,7.635789210169367,7.901182727424433,0.0,0.3508771929824561,0.037641519317923096,0.038949807817205355,0.10526315789473684,0.0,0.10526315789473684,1,0,0.0,0.2974125222687871
1036,2639,F,49,40,3,MONTHLY,0,0.0,0,0,0,0,6700.0,8000.0,12,11866.666666666666,1204.0336248199092,0,6,0,6,0,0,0,0,0,0,0,0,12,14700.0,21,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080.0,2122,0,0,0.8375,-1300.0,-108.33333333333333,0.5646067415730337,0.6741573033707865,0.0,0.5,0.15050420310248863,0.1797065111671506,0.0,0.0,0.0,0,0,0.0,0.10146350770954292
1037,2645,M,79,70,1,MONTHLY,1,2004.0,0,1,0,0,64502.200000000004,61003.2,64,25285.60625,6111.072904965343,0,0,12,28,12,0,12,12,0,12,12,0,64,125505.4,0,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244.0,3079,0,0,1.0573576468119705,3499.0000000000073,54.671875000000114,2.5509453624431093,2.412566240131181,0.0,0.625,0.1001762678837396,0.09474208484308043,0.0,0.0,0.1875,0,1,0.0,0.24168188195864762
1038,2646,F,62,60,3,MONTHLY,1,2283.0,0,1,0,0,67059.2,65951.2,64,24329.6203125,3935.0383161918917,0,0,12,28,12,0,12,12,0,12,12,0,64,133010.4,0,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562.0,1460,0,0,1.0168003008284914,1108.0,17.3125,2.7562781144408786,2.710736918739163,0.0,0.625,0.05966590928128513,0.05868006651126008,0.0,0.0,0.1875,0,1,0.0,0.16173858307892128
1039,2650,M,24,20,3,MONTHLY,3,4956.0,1,1,0,0,273248.5,268747.2,89,57319.585393258436,10225.673478204379,4,12,0,25,36,12,12,12,0,12,0,0,89,541995.7,0,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063.0,4505,0,0,1.0167491977590837,4501.299999999988,50.57640449438189,4.767105311828333,4.6885754346647515,0.0,0.2808988764044944,0.03804941401512045,0.037422615231938614,0.1348314606741573,0.0,0.1348314606741573,0,1,0.0,0.17839754785468245
1040,2657,M,51,50,2,MONTHLY,0,0.0,0,0,0,0,219471.6,232635.2,62,60435.69677419355,8842.433223967104,5,12,0,33,0,0,12,12,0,0,0,0,62,452106.8,0,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355.0,4433,0,0,0.9434152699161605,-13163.600000000006,-212.31612903225815,3.6314895287798827,3.8493011980849174,0.0,0.532258064516129,0.038009867913226816,0.040289646696734814,0.0,0.0,0.0,0,0,0.0,0.14631143009743344
1041,2661,F,38,30,3,MONTHLY,2,2498.0,0,1,0,0,51820.8,56151.2,86,26934.038372093022,2043.4265024373155,0,3,12,35,24,0,12,12,0,12,0,0,86,107972.0,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0,0,0.9228796535069599,-4330.399999999994,-50.353488372092954,1.9239892393445437,2.0847672088482487,0.0,0.5465116279069767,0.03639150191691924,0.03943255415658028,0.0,0.0,0.13953488372093023,0,0,0.0,0.07586780987713142
1042,2663,M,23,20,3,MONTHLY,3,2096.0,1,1,0,0,38694.4,40347.2,89,19212.842696629214,1706.6240566264967,0,0,12,29,36,0,12,12,0,0,0,0,89,79041.6,0,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179.0,4987,0,0,0.9590355712416229,-1652.7999999999956,-18.570786516853882,2.0139861972007256,2.100011988703717,0.0,0.4606741573033708,0.04229845086217871,0.04410519497980319,0.0,0.0,0.0,0,0,0.0,0.08882725391417036
1043,2666,F,64,60,1,MONTHLY,1,2320.0,0,1,0,0,81375.4,85445.2,73,22692.931506849316,3846.3176222299776,0,0,12,37,12,0,12,12,0,12,12,0,73,166820.6,0,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079.0,5410,0,0,0.9523694718954371,-4069.800000000003,-55.75068493150689,3.585935998416017,3.7652781869195886,0.0,0.6712328767123288,0.04501502275411583,0.04726634366442411,0.0,0.0,0.1643835616438356,0,0,0.0,0.16949408325976126
1044,2670,M,63,60,1,MONTHLY,1,3930.0,0,1,0,0,96620.3,103175.2,70,30717.678571428572,4007.0952047548058,0,18,0,28,12,0,12,12,0,12,0,0,70,199795.5,0,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080.0,2122,0,0,0.9364682598143741,-6554.899999999994,-93.64142857142849,3.14542974903935,3.3588215255291565,0.0,0.4,0.038837775015263414,0.041472601562557825,0.0,0.0,0.17142857142857143,0,0,0.0,0.13044915472492521
1045,2679,M,61,60,3,MONTHLY,1,6273.0,0,1,0,0,132363.5,141811.2,74,27260.318918918918,4461.144485801688,0,15,0,35,12,0,12,12,0,12,0,0,74,274174.7,0,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,0,0,0.933378322727683,-9447.700000000012,-127.67162162162178,4.855537471652193,5.202110819825432,0.0,0.47297297297297297,0.0314583367590267,0.03370373619465855,0.0,0.0,0.16216216216216217,0,0,0.0,0.1636497540278449
1046,2684,F,46,40,3,MONTHLY,2,9889.0,0,1,1,0,338175.2,378623.2,84,54178.6738095238,19884.902963934444,0,18,0,42,12,0,12,12,0,12,0,0,84,716798.4,0,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0,0,0.8931708358072089,-40448.0,-481.5238095238095,6.241850828407577,6.988417644387665,0.0,0.5,0.05251897655488212,0.058800594969514154,0.0,0.0,0.14285714285714285,0,0,0.0,0.3670245424213203
1047,2686,F,48,40,2,MONTHLY,1,3034.0,0,0,0,1,536379.9,545647.2,78,65444.058974358966,20204.963202911862,0,0,12,42,12,0,12,12,0,0,0,12,78,1082027.1,0,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999.0,1099,0,1,0.9830159487668957,-9267.29999999993,-118.81153846153757,8.196005999721901,8.337612436505275,2.2372202985234905e-05,0.6923076923076923,0.037029353770919864,0.03766912817372885,0.0,0.15384615384615385,0.0,0,0,0.0,0.3087364005161749
1048,2688,F,32,30,3,MONTHLY,1,4103.8,0,0,1,0,589849.5,555509.2,88,71481.61136363636,28897.62983222551,6,31,0,39,0,0,12,12,0,0,0,0,88,1145358.7,0,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879.0,2252,0,0,1.0618176980687268,34340.30000000005,390.23068181818235,8.251765576455153,7.771358107388648,0.0,0.4431818181818182,0.05202007425300159,0.04899153060607072,0.0,0.0,0.0,0,1,0.0,0.4042666257930234
1049,2689,M,76,70,3,MONTHLY,1,2783.0,0,1,0,0,74790.0,82411.2,68,20477.16470588235,3848.0534623603553,0,0,12,32,12,0,12,12,0,12,12,0,68,157201.2,0,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,0,0,0.907522278525249,-7621.199999999997,-112.07647058823525,3.6523611092758133,4.024541540964713,0.0,0.6470588235294118,0.046693331274879575,0.05145144354005021,0.0,0.0,0.17647058823529413,0,0,0.0,0.18791925140177967
1050,2691,M,35,30,3,MONTHLY,1,4103.8,0,0,1,0,147223.0,169139.2,53,38570.52452830189,13439.835426703961,0,12,0,29,0,0,12,12,0,0,0,0,53,316362.2,0,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079.0,5410,0,0,0.8704250700015135,-21916.20000000001,-413.51320754717005,3.8169820556101643,4.385193151207751,0.0,0.5471698113207547,0.07946020453392212,0.09128896590005611,0.0,0.0,0.0,0,0,0.0,0.3484483447157224
1051,2698,F,29,20,2,WEEKLY,2,17259.7,0,1,0,1,436329.8,418456.4,80,35844.697499999995,21200.89990943467,0,17,0,27,24,0,12,12,0,12,0,12,80,854786.2,0,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328.0,1452,0,1,1.0427126936043993,17873.399999999965,223.41749999999956,12.172785109987329,11.674150688536292,2.7502132561195682e-05,0.3375,0.05066453735546802,0.04858916331049282,0.0,0.15,0.15,0,1,0.0,0.5914654436527096
1052,2700,M,54,50,2,MONTHLY,2,8498.7,0,1,0,1,603252.6,598991.6,104,60780.86730769231,24970.04510658213,0,23,0,45,24,0,12,12,0,12,0,12,104,1202244.2,0,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323.0,5190,0,0,1.0071136222945363,4261.0,40.97115384615385,9.925040999269411,9.854936701835987,1.98921645758344e-05,0.4326923076923077,0.04168680346532761,0.04139235389384502,0.0,0.11538461538461539,0.11538461538461539,1,1,0.0,0.4108208094526807
1053,2707,M,30,30,1,MONTHLY,1,3730.0,0,1,0,0,123222.4,132646.0,59,27766.274576271186,6918.777240798457,0,12,0,25,10,0,10,12,0,10,0,0,59,255868.4,0,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080.0,2122,0,0,0.9289567721604872,-9423.600000000006,-159.72203389830517,4.4378441789704395,4.7772343256073,0.0,0.423728813559322,0.052159712624568075,0.05614869732125374,0.0,0.0,0.1694915254237288,0,0,0.0,0.24917916956389904
1054,2708,M,41,40,1,MONTHLY,1,3873.7,0,0,0,1,109730.59999999999,131279.5,34,28140.926470588234,16670.4748268946,0,5,0,14,3,0,4,12,0,2,0,3,34,241010.1,0,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355.0,4433,0,0,0.835854798350085,-21548.90000000001,-633.7911764705885,3.8993243564559257,4.665073843151826,2.733968464585084e-05,0.4117647058823529,0.12698460023761973,0.15192184155463107,0.0,0.08823529411764706,0.058823529411764705,0,0,0.0,0.5923925370516109
1055,2709,M,53,50,1,MONTHLY,3,7087.0,1,1,0,0,241948.4,193252.8,72,39229.67916666667,8795.660439870537,0,13,0,23,24,8,8,12,0,8,0,0,72,435201.2,0,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041.0,6261,0,0,1.2519787552884099,48695.600000000006,676.3277777777779,6.167483526237522,4.926188643525952,0.0,0.3194444444444444,0.04551375421142947,0.03635345569497685,0.1111111111111111,0.0,0.1111111111111111,0,1,0.0,0.22420933912057533
1056,2712,M,43,40,1,MONTHLY,2,7760.0,0,1,0,0,193637.1,197695.2,84,29698.320238095235,7976.3202796050355,0,12,0,36,24,0,12,12,0,12,0,0,84,391332.3,0,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822.0,2218,0,0,0.9794729462323819,-4058.100000000006,-48.310714285714354,6.520136440296508,6.656780532200215,0.0,0.42857142857142855,0.04034655509898589,0.04119210770872439,0.0,0.0,0.14285714285714285,0,0,0.0,0.2685781625242726
1057,2714,F,29,20,3,MONTHLY,3,7016.0,1,1,0,0,159183.1,148467.2,96,39860.62291666667,9461.046977475356,0,15,0,33,36,12,12,12,0,12,0,0,96,307650.3,0,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640.0,3120,0,0,1.0721768848607638,10715.899999999994,111.62395833333328,3.9934925335409597,3.72465830025758,0.0,0.34375,0.06372482930556618,0.05943499641278098,0.125,0.0,0.125,0,1,0.0,0.23735321440547458
1058,2715,M,42,40,3,WEEKLY,1,5538.0,0,1,0,0,567584.9,550097.0,76,46264.85263157894,18781.224067800435,0,0,12,40,12,0,12,12,0,12,0,0,76,1117681.9,0,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289.0,4846,0,1,1.0317905751167522,17487.900000000023,230.10394736842136,12.268166171842172,11.890170803754403,0.0,0.6842105263157895,0.034141658776180264,0.03308971762250975,0.0,0.0,0.15789473684210525,0,1,0.0,0.4059501543722839
1059,2717,M,69,60,1,MONTHLY,1,1690.0,0,1,0,0,84214.7,76115.2,72,31845.947222222225,5523.605577268494,0,0,12,36,12,0,12,12,0,12,12,0,72,160329.9,0,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854.0,2618,0,0,1.1064110716387792,8099.5,112.49305555555556,2.644440104492626,2.3901063287226236,0.0,0.6666666666666666,0.07256902139478703,0.06558956544722588,0.0,0.0,0.16666666666666666,0,1,0.0,0.17344767730488797
1060,2719,F,35,30,3,MONTHLY,1,7248.8,0,0,0,1,415850.0,394149.8,74,67945.3,23301.527152622068,0,17,0,33,12,0,12,12,0,0,0,12,74,809999.8,0,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818.0,888,0,0,1.055055717394757,21700.20000000001,293.2459459459461,6.120364469654266,5.80098697040119,2.88565588553565e-05,0.44594594594594594,0.05911845484285941,0.05603349080827719,0.0,0.16216216216216217,0.0,0,1,0.0,0.3429453862536786
1061,2724,M,24,20,3,MONTHLY,1,4182.0,0,1,0,0,283517.1,283699.2,70,46285.408571428576,8923.107589616271,1,12,0,33,12,0,12,12,0,12,0,0,70,567216.3,0,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384.0,3620,0,0,0.9993581229696804,-182.10000000003492,-2.60142857142907,6.125409902398737,6.129344187643708,0.0,0.4714285714285714,0.03145270621001494,0.031472907946703294,0.0,0.0,0.17142857142857143,0,0,0.0,0.19278446199402025
1062,2728,M,77,70,3,MONTHLY,1,2944.0,0,1,0,0,74082.0,70863.2,65,34934.376923076925,3567.554244715895,0,0,12,29,12,0,12,12,0,12,12,0,65,144945.2,0,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0,0,1.0454227299924361,3218.800000000003,49.520000000000046,2.120604588515302,2.028466119663043,0.0,0.6307692307692307,0.050344244187616356,0.048156829522905634,0.0,0.0,0.18461538461538463,0,1,0.0,0.10212159365462284
1063,2730,M,52,50,1,MONTHLY,1,2084.0,0,1,0,0,38086.6,29222.0,46,14593.008695652174,2227.8975155789167,0,0,12,15,9,0,10,10,0,0,0,0,46,67308.6,0,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564.0,2799,0,0,1.3033536376702484,8864.599999999999,192.70869565217387,2.60992101041833,2.0024657429763866,0.0,0.5869565217391305,0.07624041871120787,0.0584955736552729,0.0,0.0,0.0,0,1,0.0,0.15266882669936968
1064,2731,M,72,70,3,MONTHLY,1,3152.0,0,1,0,0,57770.9,51519.2,59,20169.82033898305,3822.257267806987,0,0,12,23,12,0,12,12,0,12,12,0,59,109290.1,0,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655.0,1717,0,0,1.1213469929657294,6251.700000000004,105.96101694915262,2.864224818519766,2.5542716362439135,0.0,0.5932203389830508,0.07419092819389639,0.06616232857384924,0.0,0.0,0.2033898305084746,0,1,0.0,0.18950378355227843
1065,2732,F,46,40,3,MONTHLY,1,2005.0,0,1,0,0,41325.8,33815.2,58,16939.3,2773.8158735487254,0,0,12,22,12,0,12,12,0,0,0,0,58,75141.0,0,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729.0,3651,0,0,1.2221072180557857,7510.600000000006,129.49310344827597,2.439640362942979,1.9962572243244998,0.0,0.5862068965517241,0.08202866975646235,0.0671206818391592,0.0,0.0,0.0,0,1,0.0,0.16375032460306657
1066,2735,M,71,70,2,MONTHLY,1,2520.0,0,1,0,0,54026.4,53065.2,59,14880.942372881356,2132.863529446399,0,0,12,23,12,0,12,12,0,12,12,0,59,107091.6,0,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,0,0,1.018113565952828,961.2000000000044,16.29152542372889,3.6305765217165487,3.565983838275232,0.0,0.5932203389830508,0.040193262805876526,0.03947817232772124,0.0,0.0,0.2033898305084746,0,1,0.0,0.1433285255733047
1067,2736,F,41,40,2,MONTHLY,0,0.0,0,0,0,0,116480.1,124353.0,74,4315.612162162162,5720.766550584668,0,14,0,48,0,0,12,12,6,12,0,0,74,240833.1,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0,0,0.9366891027960725,-7872.899999999994,-106.39054054054046,26.9904003471995,28.814683833335472,0.0,0.6486486486486487,0.04600425040477245,0.04911368165536145,0.0,0.0,0.16216216216216217,0,0,0.08108108108108109,1.3255979304031134
1068,2742,F,51,50,1,MONTHLY,0,0.0,0,0,0,0,209871.8,235451.2,54,24530.837037037036,16862.138102496345,0,9,0,33,0,0,12,12,0,9,0,0,54,445323.0,0,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157.0,2718,0,0,0.8913600780119192,-25579.400000000023,-473.69259259259303,8.555427590307348,9.598172277795175,0.0,0.6111111111111112,0.07161627590981207,0.08034494440175548,0.0,0.0,0.16666666666666666,0,0,0.0,0.6873853540764887
1069,2745,F,60,60,2,WEEKLY,1,3143.0,0,1,0,0,248470.1,283044.0,73,43788.635616438354,20889.2551777381,0,14,0,35,12,0,12,12,0,12,0,0,73,531514.1,0,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,0,0,0.877849733610322,-34573.899999999994,-473.6150684931506,5.674305593269587,6.463868901495178,0.0,0.4794520547945205,0.0738021479972658,0.08407150469105981,0.0,0.0,0.1643835616438356,0,0,0.0,0.47704740930307105
1070,2746,M,28,20,1,MONTHLY,2,6303.0,0,1,0,1,310612.6,305084.2,76,62173.275,9191.074848469392,0,12,0,35,17,0,12,12,0,12,0,5,76,615696.8,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0,0,1.0181208990829416,5528.399999999965,72.74210526315744,4.995918262308041,4.906999028119397,1.6097222070192905e-05,0.4605263157894737,0.030126354784906568,0.02959015457991528,0.0,0.06578947368421052,0.15789473684210525,0,1,0.0,0.14782999365031665
1071,2747,M,63,60,3,MONTHLY,2,5093.0,0,1,1,0,135617.9,132767.2,71,31283.99295774648,6810.988593323166,0,15,0,32,12,0,12,12,0,12,0,0,71,268385.1,0,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640.0,3120,0,0,1.0214714176392963,2850.6999999999825,40.150704225351866,4.335057234643014,4.243933956235099,0.0,0.4507042253521127,0.051300235248790106,0.050221899862209686,0.0,0.0,0.16901408450704225,0,1,0.0,0.2177148103351891
1072,2751,F,42,40,3,MONTHLY,1,2032.0,0,1,0,0,37597.9,33229.2,60,19909.493333333336,3049.620184679111,0,0,12,24,12,0,12,12,0,0,0,0,60,70827.1,0,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,0,0,1.131471717645926,4368.700000000004,72.81166666666674,1.888440824209824,1.669012839436061,0.0,0.6,0.09177531161385502,0.08111144996606488,0.0,0.0,0.0,0,1,0.0,0.15317417342676948
1073,2756,F,80,80,3,MONTHLY,1,1615.0,0,1,0,0,59306.0,54185.2,66,35679.034848484844,5510.248331511086,0,0,12,30,12,0,12,12,0,12,12,0,66,113491.2,0,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328.0,1452,0,0,1.0945055107298673,5120.800000000003,77.58787878787884,1.6622086402238683,1.5186845784955711,0.0,0.6363636363636364,0.10169286689928404,0.09291215613110117,0.0,0.0,0.18181818181818182,0,1,0.0,0.1544393887029454
1074,2760,F,24,20,1,MONTHLY,1,6841.0,0,1,0,0,228535.5,239426.2,69,34070.42463768116,8277.415876762754,0,12,0,34,11,0,12,12,0,11,0,0,69,467961.7,0,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,0,0,0.9545133322919547,-10890.700000000012,-157.83623188405815,6.707738527780034,7.027391133106096,0.0,0.4927536231884058,0.03457188844313092,0.03621938769584049,0.0,0.0,0.15942028985507245,0,0,0.0,0.24295018229999135
1075,2761,F,22,20,1,MONTHLY,1,5720.0,0,1,0,0,191687.2,201015.2,71,37187.909859154934,7214.963111818481,0,13,0,34,12,0,12,12,0,12,0,0,71,392702.4,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0,0,0.95359554899331,-9328.0,-131.38028169014083,5.154556970961636,5.405391181201705,0.0,0.4788732394366197,0.03589262459663986,0.03763925349120067,0.0,0.0,0.16901408450704225,0,0,0.0,0.19401367646486048
